rebalance_id,execution_date,side,instrument_key,issuer_name,symbol,shares,execution_price,execution_value,sector,rationale_text
S3PBO-R009,2020-08-17,SELL,172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,C,0.004742237484,42.14313000,0.199852730779,Financials,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,DIS,0.001785486695,126.30974000,0.225524360250,Communication Services,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,META,0.001088386627,259.13465000,0.282038687548,Communication Services,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,IBM,0.000304392433,94.34697000,0.028718503733,Technology,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,571903202|CL A||SH|MARRIOTT INTL INC NEW,MARRIOTT INTL INC NEW,MAR,0.002389851435,91.97712000,0.219811652217,Consumer Discretionary,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,717081103|COM||SH|PFIZER INC,PFIZER INC,PFE,0.000836906991,27.40892000,0.022938716770,Health Care,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,747525103|COM||SH|QUALCOMM INC,QUALCOMM INC,QCOM,0.000500073283,99.14838000,0.049581455849,Technology,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,780259206|SPONS ADR A||SH|ROYAL DUTCH SHELL PLC,ROYAL DUTCH SHELL PLC,SHEL,0.003616690351,24.98898000,0.090377402844,Energy,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,855244109|COM||SH|STARBUCKS CORP,STARBUCKS CORP,SBUX,0.000410494938,69.29554000,0.028445468398,Consumer Discretionary,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,89151E109|SPONSORED ADS||SH|TOTAL S.A.,TOTAL S.A.,TTE,0.001557714534,27.80323000,0.043309495465,Energy,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
