date,strategy_key,strategy_name,top_position_weight,top_5_weight,hhi
2020-03-31,n3,N3 Industry Weight Mirror,0.216010200880,0.748034326749,0.132494521000
2020-04-30,n3,N3 Industry Weight Mirror,0.211942263888,0.739816779657,0.132094766841
2020-05-29,n3,N3 Industry Weight Mirror,0.209095765793,0.739222372399,0.132417757729
2020-06-30,n3,N3 Industry Weight Mirror,0.205272551789,0.739273159787,0.132822403232
2020-07-31,n3,N3 Industry Weight Mirror,0.203484966160,0.742190232235,0.133710976034
2020-08-31,n3,N3 Industry Weight Mirror,0.199917243295,0.750395492128,0.135513382896
2020-09-30,n3,N3 Industry Weight Mirror,0.198809466906,0.749699551046,0.134938441717
2020-10-30,n3,N3 Industry Weight Mirror,0.202174943342,0.748559537804,0.134674672410
2020-11-30,n3,N3 Industry Weight Mirror,0.210849565031,0.754203410412,0.136825685308
2020-12-31,n3,N3 Industry Weight Mirror,0.216305632378,0.758202758925,0.138522125355
2021-01-29,n3,N3 Industry Weight Mirror,0.215413780297,0.760251606622,0.138049937553
2021-02-26,n3,N3 Industry Weight Mirror,0.202832797167,0.761253238746,0.137978050950
2021-03-31,n3,N3 Industry Weight Mirror,0.204138459830,0.764133433102,0.138256899878
2021-04-30,n3,N3 Industry Weight Mirror,0.208156764765,0.765710629512,0.139639000044
2021-05-28,n3,N3 Industry Weight Mirror,0.214454355818,0.768539986441,0.140179045970
2021-06-30,n3,N3 Industry Weight Mirror,0.206521960439,0.767589265563,0.140120691094
2021-07-30,n3,N3 Industry Weight Mirror,0.202415898220,0.771536664493,0.140643527445
2021-08-31,n3,N3 Industry Weight Mirror,0.207625807954,0.774880782012,0.142284730852
2021-09-30,n3,N3 Industry Weight Mirror,0.211891117292,0.769338341271,0.141548517350
2021-10-29,n3,N3 Industry Weight Mirror,0.212420405910,0.770776069048,0.142433713523
2021-11-30,n3,N3 Industry Weight Mirror,0.202979910957,0.771030107082,0.142453599880
2021-12-31,n3,N3 Industry Weight Mirror,0.200417668517,0.768885340835,0.141894642014
2022-01-31,n3,N3 Industry Weight Mirror,0.208505818473,0.768771828508,0.141044065766
2022-02-28,n3,N3 Industry Weight Mirror,0.209550380085,0.766919815471,0.139710515607
2022-03-31,n3,N3 Industry Weight Mirror,0.204828795171,0.741015258984,0.125274884960
2022-04-29,n3,N3 Industry Weight Mirror,0.196609037022,0.723904588846,0.120746931487
2022-05-31,n3,N3 Industry Weight Mirror,0.195763871921,0.722346547166,0.120093267157
2022-06-30,n3,N3 Industry Weight Mirror,0.193274929820,0.719719242012,0.118861543562
2022-07-29,n3,N3 Industry Weight Mirror,0.201078046781,0.729960333530,0.122108076966
2022-08-31,n3,N3 Industry Weight Mirror,0.195860738748,0.724802611706,0.120401107911
2022-09-30,n3,N3 Industry Weight Mirror,0.188245627531,0.723089446137,0.118426288253
2022-10-31,n3,N3 Industry Weight Mirror,0.186810682460,0.724699405976,0.119101768517
2022-11-30,n3,N3 Industry Weight Mirror,0.188489743476,0.726113013624,0.120014186617
2022-12-30,n3,N3 Industry Weight Mirror,0.182550176373,0.719898778352,0.118335170730
2023-01-31,n3,N3 Industry Weight Mirror,0.188567655044,0.725559817358,0.120013989098
2023-02-28,n3,N3 Industry Weight Mirror,0.193572693979,0.729392448747,0.121210950831
2023-03-31,n3,N3 Industry Weight Mirror,0.176620823379,0.731720268279,0.120220651133
2023-04-28,n3,N3 Industry Weight Mirror,0.174668054947,0.730276235170,0.120117610624
2023-05-31,n3,N3 Industry Weight Mirror,0.192544389279,0.741404690203,0.123451845181
2023-06-30,n3,N3 Industry Weight Mirror,0.190711592542,0.747095662885,0.124538845896
2023-07-31,n3,N3 Industry Weight Mirror,0.190381080640,0.747401733166,0.124838924473
2023-08-31,n3,N3 Industry Weight Mirror,0.190928077742,0.747640227432,0.124697980273
2023-09-29,n3,N3 Industry Weight Mirror,0.186824189743,0.743895409397,0.123404478547
2023-10-31,n3,N3 Industry Weight Mirror,0.191881607796,0.743583156999,0.123788852838
2023-11-30,n3,N3 Industry Weight Mirror,0.199197216110,0.753243391139,0.127078189513
2023-12-29,n3,N3 Industry Weight Mirror,0.198039824682,0.756869788629,0.127874313332
2024-01-31,n3,N3 Industry Weight Mirror,0.202829319682,0.761242314324,0.129486459645
2024-02-29,n3,N3 Industry Weight Mirror,0.222694777305,0.755233244766,0.130437417102
2024-03-28,n3,N3 Industry Weight Mirror,0.218640239469,0.752499477725,0.129402135606
2024-04-30,n3,N3 Industry Weight Mirror,0.215279882894,0.749254387400,0.128082042502
2024-05-31,n3,N3 Industry Weight Mirror,0.223693872196,0.751529327705,0.130132062418
2024-06-28,n3,N3 Industry Weight Mirror,0.236248003132,0.757580168710,0.133621893917
2024-07-31,n3,N3 Industry Weight Mirror,0.223551217236,0.755619511915,0.131142753434
2024-08-30,n3,N3 Industry Weight Mirror,0.255452000000,0.775193000000,0.141150619896
2024-09-30,n3,N3 Industry Weight Mirror,0.257007401321,0.777641951481,0.142246589723
