date,strategy_key,strategy_name,execution_variant,execution_label,signal_lag_trading_days,nav_end,cum_return,cash_weight_end,primary_benchmark_key,primary_benchmark_nav,relative_to_primary,secondary_benchmark_key,secondary_benchmark_nav,relative_to_secondary
2024-07-24,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.969090734284,0.969090734284,0.494587583624,VT,1.772576215346,1.110863790926,SPY,2.153253713025,0.914472234448
2024-07-25,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.961066014203,0.961066014203,0.496611445587,VT,1.766595864971,1.110081854650,SPY,2.142034456947,0.915515624804
2024-07-26,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.973013010341,0.973013010341,0.493604362009,VT,1.786897843445,1.104155460022,SPY,2.166024615448,0.910891315025
2024-07-29,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.976815191452,0.976815191452,0.492654969679,VT,1.784537208776,1.107746692941,SPY,2.167297737212,0.912110577846
2024-07-30,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.959371477090,0.959371477090,0.497040933581,VT,1.779973174163,1.100787082374,SPY,2.156317199082,0.908665699983
2024-07-31,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.990526810708,0.990526810708,0.489261346778,VT,1.807672176494,1.101154753938,SPY,2.191367265266,0.908349249466
2024-08-01,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.957716199998,0.957716199998,0.497461188811,VT,1.774936947575,1.102977884748,SPY,2.160335475688,0.906209346664
2024-08-02,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.926673615832,0.926673615832,0.505476288357,VT,1.742359278580,1.105784346270,SPY,2.120113431035,0.908759685981
2024-08-05,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.896828480020,0.896828480020,0.513429568600,VT,1.695302519121,1.118873156045,SPY,2.058367898761,0.921520628631
2024-08-06,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.908441838317,0.908441838317,0.510305217928,VT,1.708050255275,1.117321830797,SPY,2.077345142851,0.918692709723
2024-08-07,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.892839381732,0.892839381732,0.514511604949,VT,1.703643601726,1.111053614626,SPY,2.063460179880,0.917313258665
2024-08-08,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.921524734575,0.921524734575,0.506830753038,VT,1.739998465051,1.104325534286,SPY,2.111161934524,0.910174015149
2024-08-09,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.925354902475,0.925354902475,0.505822498986,VT,1.747237945243,1.101942015234,SPY,2.120471365788,0.907984391366
2024-08-12,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.928617151469,0.928617151469,0.504966902044,VT,1.747552739892,1.103610270204,SPY,2.121585464112,0.909045232489
2024-08-13,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.955849914631,0.955849914631,0.497935869680,VT,1.774779550250,1.102024143988,SPY,2.156476263142,0.906965658774
2024-08-14,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.957120246445,0.957120246445,0.497612668396,VT,1.779186350140,1.100008577680,SPY,2.163279460605,0.904700609461
2024-08-15,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.986591146462,0.986591146462,0.500000000000,VT,1.805468809070,1.100318729674,SPY,2.200358609029,0.902848807603
2024-08-16,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.988253948402,0.988253948402,0.499581843672,VT,1.812550843157,1.096936925057,SPY,2.205291828933,0.901583147553
2024-08-19,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.004656816745,1.004656816745,0.495494074065,VT,1.831121776261,1.094769797800,SPY,2.226377565436,0.900411883351
2024-08-20,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.001106583922,1.001106583922,0.496373147343,VT,1.826085549674,1.095844925929,SPY,2.222757273931,0.900281199118
2024-08-21,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.007038581525,1.007038581525,0.494906068261,VT,1.836630032223,1.092783274972,SPY,2.230395801424,0.899857585924
2024-08-22,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.983715020305,0.983715020305,0.500724934309,VT,1.821206848865,1.089231034652,SPY,2.212890549791,0.896436120843
2024-08-23,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.999758453028,0.999758453028,0.496707775745,VT,1.847646706746,1.082327290021,SPY,2.236403313017,0.894185070013
2024-08-26,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.987130391492,0.987130391492,0.499864315640,VT,1.839148226817,1.080462337139,SPY,2.231072067392,0.890661678094
2024-08-27,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.993152312119,0.993152312119,0.498354073189,VT,1.844499085453,1.080592735360,SPY,2.234135569697,0.892135794780
2024-08-28,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.979355901618,0.979355901618,0.501827676579,VT,1.833797205580,1.079375568681,SPY,2.221165780333,0.891133799712
2024-08-29,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.970457946433,0.970457946433,0.504093769181,VT,1.836472797498,1.072957872895,SPY,2.221364691646,0.887048377893
2024-08-30,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.983445434430,0.983445434430,0.500792991825,VT,1.849850106690,1.072219542144,SPY,2.242569852113,0.884452019437
2024-09-03,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.937966761714,0.937966761714,0.512545206066,VT,1.813495227105,1.068636262588,SPY,2.196419986310,0.882329779274
2024-09-04,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.935540021682,0.935540021682,0.513187824640,VT,1.809560781790,1.069618683804,SPY,2.191924314428,0.883032324128
2024-09-05,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.934102004404,0.934102004404,0.513569383088,VT,1.806413046677,1.070686467838,SPY,2.186593109423,0.884527622478
2024-09-06,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.909699852365,0.909699852365,0.520131774635,VT,1.775723934198,1.075448618778,SPY,2.149792485580,0.888318228468
2024-09-09,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.924709596243,0.924709596243,0.516075555071,VT,1.793979910053,1.072871321166,SPY,2.173862013634,0.885387197610
2024-09-10,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.938640840901,0.938640840901,0.512366990458,VT,1.795868515348,1.079500433541,SPY,2.183330752672,0.887928152218
2024-09-11,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.970907332558,0.970907332558,0.503978830878,VT,1.810505003137,1.088595352757,SPY,2.205729413512,0.893539942155
2024-09-12,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.978996374399,0.978996374399,0.501918844360,VT,1.826085549674,1.083736944719,SPY,2.224308920277,0.889712915485
2024-09-13,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.983939804967,0.983939804967,0.500668201094,VT,1.835685810875,1.080762183383,SPY,2.235925917742,0.887301224618
2024-09-16,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.980164906561,0.980164906561,0.501622652709,VT,1.842767877482,1.074560138994,SPY,2.239228081127,0.884306928468
2024-09-17,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.978232436307,0.978232436307,0.502112671393,VT,1.841666258810,1.074153596963,SPY,2.240143065043,0.883083079459
2024-09-18,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.969244530618,0.969244530618,0.504404383401,VT,1.836472797498,1.072297141183,SPY,2.233499134734,0.881685826510
2024-09-19,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.998230485245,0.998230485245,0.497087588527,VT,1.869050466493,1.069115318750,SPY,2.271612443261,0.879652905218
2024-09-20,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.993332121529,0.993332121529,0.498309118939,VT,1.862036204311,1.070512010945,SPY,2.267662690932,0.879024966764
2024-09-23,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.994929429975,0.994929429975,0.497910130707,VT,1.868037627717,1.067927862039,SPY,2.273329246519,0.877536517436
2024-09-24,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.001784730118,1.001784730118,0.496204990620,VT,1.880672340233,1.064398453305,SPY,2.279833975466,0.878039695723
2024-09-25,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.004671106235,1.004671106235,0.495490542135,VT,1.871354207232,1.071240868505,SPY,2.274805772059,0.881249349223
2024-09-26,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.018065945442,1.018065945442,0.492201741710,VT,1.894570458961,1.065183897435,SPY,2.283824590524,0.883634388480
2024-09-27,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.008504719786,1.008504719786,0.494544804125,VT,1.889042853535,1.063239362742,SPY,2.280512313004,0.880725224912
2024-09-30,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.011481238767,1.011481238767,0.493812994169,VT,1.890464144873,1.064014487776,SPY,2.289650941313,0.878509995770
2024-10-01,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.986676059005,0.986676059005,0.500000000000,VT,1.878461298063,1.057608192968,SPY,2.269139192101,0.875519697479
2024-10-02,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.994027137558,0.994027137558,0.498156725549,VT,1.881304043339,1.059917531469,SPY,2.270096866600,0.878388568742
2024-10-03,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.998176224933,0.998176224933,0.497122334411,VT,1.870880421773,1.068040587564,SPY,2.265946740673,0.881828415940
2024-10-04,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.009360570001,1.009360570001,0.494355291097,VT,1.887463498211,1.064582479028,SPY,2.286538184392,0.878778488685
2024-10-07,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.002370377232,1.002370377232,0.496081065120,VT,1.876092208166,1.067309148514,SPY,2.265866843072,0.883710524894
2024-10-08,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.021221530117,1.021221530117,0.491454308546,VT,1.879250886295,1.075546402483,SPY,2.287296378912,0.883672771378
2024-10-09,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.032721604449,1.032721604449,0.488673917436,VT,1.886673779898,1.077410215855,SPY,2.303139228333,0.882587374416
2024-10-10,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.032451031706,1.032451031706,0.488738972800,VT,1.883672970635,1.078982956909,SPY,2.299108676660,0.884016946367
2024-10-11,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.034254911055,1.034254911055,0.488305582601,VT,1.896623616005,1.072566477549,SPY,2.312876325013,0.879534668177
2024-10-14,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.047829620669,1.047829620669,0.485068689053,VT,1.906099650393,1.074356012944,SPY,2.331791763211,0.878221483143
2024-10-15,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.024648937518,1.024648937518,0.490622354866,VT,1.886515813472,1.073221291367,SPY,2.313674488643,0.875079423426
2024-10-16,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.027850928697,1.027850928697,0.489847658645,VT,1.895834027773,1.069635262892,SPY,2.323730655804,0.872670386145
2024-10-17,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.031007854951,1.031007854951,0.489086256895,VT,1.894886391814,1.071836213361,SPY,2.323930139845,0.873953919754
2024-10-18,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.034705926690,1.034705926690,0.488197344133,VT,1.904204378475,1.068533372620,SPY,2.332869288175,0.872190283872
2024-10-21,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.039576602442,1.039576602442,0.487031488944,VT,1.894412411234,1.076627554986,SPY,2.329038224605,0.875716242394
2024-10-22,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.038494219875,1.038494219875,0.487290088840,VT,1.889832441767,1.078663999422,SPY,2.327801152215,0.875716646989
2024-10-23,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.023521490026,1.023521490026,0.490895715414,VT,1.873407348016,1.080128938412,SPY,2.306531147554,0.877300743227
2024-10-24,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.026543129908,1.026543129908,0.490163774381,VT,1.878303250336,1.078922229169,SPY,2.311519406222,0.876714737697
2024-10-25,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.031909794625,1.031909794625,0.488869157543,VT,1.875144734807,1.083601578538,SPY,2.310721242591,0.879340076671
2024-10-28,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.031594156957,1.031594156957,0.488945110470,VT,1.884936539447,1.077805068999,SPY,2.317864583680,0.876493894967
2024-10-29,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.045574725686,1.045574725686,0.485603394014,VT,1.883357200383,1.086132107744,SPY,2.321615749649,0.881099607459
2024-10-30,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.028843144775,1.028843144775,0.489608096151,VT,1.876408141019,1.081237658494,SPY,2.314592234652,0.876544522357
2024-10-31,s1,S1 Exposure Regime Overlay,t1,T+1,1,1.995605600685,0.995605600685,0.497762698783,VT,1.849243444068,1.079147046370,SPY,2.269219049083,0.879423959309
2024-11-01,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.003137030535,1.003137030535,0.495891201830,VT,1.856666321412,1.078889086011,SPY,2.278796378994,0.879032917991
2024-11-04,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.002370377232,1.002370377232,0.496081065120,VT,1.855718848053,1.079026803728,SPY,2.273888001679,0.880593228758
2024-11-05,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.016576362183,1.016576362183,0.492586369716,VT,1.878145365210,1.073706220795,SPY,2.301383337398,0.876245312727
2024-11-06,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.045710012057,1.045710012057,0.485571280215,VT,1.902783070877,1.075114679843,SPY,2.358608542049,0.867337659296
2024-11-07,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.064064992786,1.064064992786,0.481253271081,VT,1.922840514397,1.073445757634,SPY,2.376845626461,0.868405154212
2024-11-08,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.062892480369,1.062892480369,0.481526807119,VT,1.917470956698,1.075840274484,SPY,2.387141449868,0.864168514389
2024-11-11,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.056984578571,1.056984578571,0.482909808781,VT,1.919681950088,1.071523633629,SPY,2.389416155287,0.860873303305
2024-11-12,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.058337442285,1.058337442285,0.482592411281,VT,1.904362426202,1.080853840616,SPY,2.381993680331,0.864123804896
2024-11-13,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.054639462142,1.054639462142,0.483460990507,VT,1.900413997240,1.081153614489,SPY,2.383150875429,0.862152490355
2024-11-14,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.051031520253,1.051031520253,0.484311440216,VT,1.890622192600,1.084844729043,SPY,2.367826824245,0.866208414928
2024-11-15,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.024784315485,1.024784315485,0.000000000000,VT,1.871828008951,1.081714936309,SPY,2.337498312280,0.866218514404
2024-11-18,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.031335570099,1.031335570099,0.000000000000,VT,1.882883382403,1.078843006998,SPY,2.347075869657,0.865475034855
2024-11-19,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.047979370933,1.047979370933,0.000000000000,VT,1.887779317244,1.084861642580,SPY,2.355655499092,0.869388317487
2024-11-20,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.046208635227,1.046208635227,0.000000000000,VT,1.887305531784,1.084195749319,SPY,2.356453703341,0.868342387684
2024-11-21,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.067013341317,1.067013341317,0.000000000000,VT,1.896307683152,1.090020021372,SPY,2.369103845435,0.872487436674
2024-11-22,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.068075782741,1.068075782741,0.000000000000,VT,1.904520148727,1.085877607608,SPY,2.376446666503,0.870238668467
2024-11-25,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.067987174033,1.067987174033,0.000000000000,VT,1.912574891777,1.081258142060,SPY,2.384507773911,0.867259564703
2024-11-26,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.078345294647,1.078345294647,0.000000000000,VT,1.913838297989,1.085956580988,SPY,2.396958456334,0.867076060144
2024-11-27,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.050192556816,1.050192556816,0.000000000000,VT,1.911469370692,1.072574108825,SPY,2.389695532867,0.857930447046
2024-11-29,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.069226599124,1.069226599124,0.000000000000,VT,1.925841307399,1.074453326540,SPY,2.404540442159,0.860549717877
2024-12-02,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.088880344986,1.088880344986,0.000000000000,VT,1.929947458887,1.082350887516,SPY,2.408850379536,0.867168987635
2024-12-03,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.096405612122,1.096405612122,0.000000000000,VT,1.933106299617,1.084475081654,SPY,2.409967629895,0.869889531343
2024-12-04,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.134739307092,1.134739307092,0.000000000000,VT,1.941002994939,1.099812474611,SPY,2.424932405898,0.880329407079
2024-12-05,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.123938682359,1.123938682359,0.000000000000,VT,1.941318765192,1.094070031384,SPY,2.420941794902,0.877319184968
2024-12-06,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.132171848203,1.132171848203,0.000000000000,VT,1.943687855089,1.096972357275,SPY,2.425531089550,0.879053604957
2024-12-09,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.118272615791,1.118272615791,0.000000000000,VT,1.939739426127,1.092039779807,SPY,2.413040470511,0.877843799836
2024-12-10,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.088880344986,1.088880344986,0.000000000000,VT,1.927420646464,1.083769829289,SPY,2.405538126388,0.868363017020
2024-12-11,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.119157803837,1.119157803837,0.000000000000,VT,1.942108516025,1.091163437239,SPY,2.424134485982,0.874191517051
2024-12-12,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.107294881525,1.107294881525,0.000000000000,VT,1.928999985529,1.092428666321,SPY,2.411643854757,0.873800199548
2024-12-13,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.116324950360,1.116324950360,0.000000000000,VT,1.926788943358,1.098368847120,SPY,2.411164997198,0.877718842476
2024-12-16,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.137483695707,1.137483695707,0.000000000000,VT,1.929315918382,1.107897195758,SPY,2.421460576891,0.882724961994
2024-12-17,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.124558296010,1.124558296010,0.000000000000,VT,1.921261337933,1.105814317950,SPY,2.411484059555,0.881016935439
2024-12-18,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.056035607052,1.056035607052,0.000000000000,VT,1.864563016734,1.102690329369,SPY,2.339613425592,0.878792874311
2024-12-19,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.058248846877,1.058248846877,0.000000000000,VT,1.864247246482,1.104064308402,SPY,2.338894915848,0.880009115814
2024-12-20,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.088968989655,1.088968989655,0.000000000000,VT,1.879215764578,1.111617425221,SPY,2.366958999005,0.882553939690
2024-12-23,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.114543965676,1.114543965676,0.000000000000,VT,1.889557809452,1.119068151871,SPY,2.381133044657,0.888041082131
2024-12-24,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.136393528101,1.136393528101,0.000000000000,VT,1.904513807306,1.121752711850,SPY,2.407599338268,0.887354259550
2024-12-26,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.137814719715,1.137814719715,0.000000000000,VT,1.906741272131,1.121187625695,SPY,2.407759661517,0.887885428884
2024-12-27,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.109392325880,1.109392325880,0.000000000000,VT,1.891785274277,1.115027352502,SPY,2.382414330843,0.885401123798
2024-12-30,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.082568592804,1.082568592804,0.000000000000,VT,1.873487835284,1.111599741179,SPY,2.355227090348,0.884232608116
2024-12-31,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.065248719037,1.065248719037,0.000000000000,VT,1.869192091565,1.104888431936,SPY,2.346658712380,0.880080562265
2025-01-02,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.060363552669,1.060363552669,0.000000000000,VT,1.865373417836,1.104531421413,SPY,2.340892965160,0.880161367193
2025-01-03,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.093937586300,1.093937586300,0.000000000000,VT,1.884625322010,1.111063064815,SPY,2.370162133233,0.883457531002
2025-01-06,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.120583670424,1.120583670424,0.000000000000,VT,1.896240203927,1.118309624504,SPY,2.383815646217,0.889575363678
2025-01-07,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.078038724340,1.078038724340,0.000000000000,VT,1.877624718274,1.106738052666,SPY,2.356868870286,0.881694671493
2025-01-08,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.077328128533,1.077328128533,0.000000000000,VT,1.878261136796,1.105984725892,SPY,2.360312233488,0.880107343028
2025-01-10,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.032029803503,1.032029803503,0.000000000000,VT,1.848189792556,1.099470309644,SPY,2.324276335703,0.874263430853
2025-01-13,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.017640957634,1.017640957634,0.000000000000,VT,1.848826211077,1.091309148229,SPY,2.327880014031,0.866728931677
2025-01-14,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.022970066574,1.022970066574,0.000000000000,VT,1.855190510112,1.090437912197,SPY,2.331083148260,0.867824070576
2025-01-15,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.063205756091,1.063205756091,0.000000000000,VT,1.883511508297,1.095403849141,SPY,2.373485499743,0.869272534555
2025-01-16,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.047306894131,1.047306894131,0.000000000000,VT,1.885261740531,1.085953663683,SPY,2.368920897394,0.864236073219
2025-01-17,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.079371091479,1.079371091479,0.000000000000,VT,1.901013505438,1.093822366611,SPY,2.392704621940,0.869046296986
2025-01-21,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.096690965246,1.096690965246,0.000000000000,VT,1.924083920741,1.089708688194,SPY,2.414606321326,0.868336567633
2025-01-22,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.144032073415,1.144032073415,0.000000000000,VT,1.929016245583,1.111463979800,SPY,2.428179936709,0.882979074574
2025-01-23,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.147851525879,1.147851525879,0.000000000000,VT,1.939358290457,1.107506300640,SPY,2.441433116812,0.879750303659
2025-01-24,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.125468836792,1.125468836792,0.000000000000,VT,1.939517476388,1.095875063086,SPY,2.434305893348,0.873131368823
2025-01-27,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.021282581339,1.021282581339,0.000000000000,VT,1.917401526266,1.054178039211,SPY,2.399871692658,0.842246103208
2025-01-28,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.075196520918,1.075196520918,0.000000000000,VT,1.929811850035,1.075336189318,SPY,2.420492341447,0.857344799396
2025-01-29,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.058320589723,1.058320589723,0.000000000000,VT,1.923924897411,1.069854957692,SPY,2.409641418591,0.854202029332
2025-01-30,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.062139862380,1.062139862380,0.000000000000,VT,1.940153894909,1.062874377023,SPY,2.422574228405,0.851218442845
2025-01-31,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.050060309039,1.050060309039,0.000000000000,VT,1.926311385566,1.064241391293,SPY,2.409681509559,0.850759862209
2025-02-03,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.022437119719,1.022437119719,0.000000000000,VT,1.911196364382,1.058204775506,SPY,2.393465383582,0.844982815959
2025-02-04,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.051570235226,1.051570235226,0.000000000000,VT,1.929016245583,1.063531859788,SPY,2.409521430023,0.851443033319
2025-02-05,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.080081687286,1.080081687286,0.000000000000,VT,1.939199104526,1.072649880268,SPY,2.419290912243,0.859789815586
2025-02-06,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.085766091793,1.085766091793,0.000000000000,VT,1.945563452341,1.072062743203,SPY,2.427699454389,0.859153338780
2025-02-07,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.067913269911,1.067913269911,0.000000000000,VT,1.929811850035,1.071562116210,SPY,2.405477360342,0.859668564753
2025-02-10,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.098112156861,1.098112156861,0.000000000000,VT,1.942540383064,1.080086764298,SPY,2.421813474887,0.866339286084
2025-02-11,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.099089046289,1.099089046289,0.000000000000,VT,1.943654196777,1.079970423633,SPY,2.423655384708,0.866083957122
2025-02-12,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.094559357631,1.094559357631,0.000000000000,VT,1.941744941213,1.078699531115,SPY,2.415847557164,0.867008082285
2025-02-13,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.124225294129,1.124225294129,0.000000000000,VT,1.962747077621,1.082271535823,SPY,2.441352959250,0.870101672960
2025-02-14,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.131419717064,1.131419717064,0.000000000000,VT,1.964815356516,1.084793901878,SPY,2.441232964995,0.873091485994
2025-02-18,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.150871378253,1.150871378253,0.250000000000,VT,1.972452541373,1.090455325610,SPY,2.448400000780,0.878480386198
2025-02-19,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.151004480112,1.151004480112,0.249984530267,VT,1.970065890618,1.091843927838,SPY,2.454165788619,0.876470729927
2025-02-20,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.145875271194,1.145875271194,0.250582059350,VT,1.967361193202,1.090737826185,SPY,2.443955630713,0.878033645221
2025-02-21,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.102308834647,1.102308834647,0.255774905999,VT,1.939676499718,1.083845081875,SPY,2.402153993832,0.875176545736
2025-02-24,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.079926064646,1.079926064646,0.258527384075,VT,1.930130059296,1.077609280592,SPY,2.391223173375,0.869816789919
2025-02-25,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.059941501553,1.059941501553,0.261035492589,VT,1.927902594471,1.068488370450,SPY,2.379331185183,0.865764931919
2025-02-26,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.076528798153,1.076528798153,0.250000000000,VT,1.930766477817,1.075494536502,SPY,2.380532334116,0.872295985395
2025-02-27,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.031658874584,1.031658874584,0.255521340729,VT,1.901649761359,1.068366486756,SPY,2.342534501385,0.867290907939
2025-02-28,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.053445233437,1.053445233437,0.252810345796,VT,1.918356154048,1.070419186293,SPY,2.379090964333,0.863121782320
2025-03-03,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.013240906006,1.013240906006,0.257858956665,VT,1.897990436161,1.060722365956,SPY,2.337409519115,0.861312872024
2025-03-04,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.003150948115,1.003150948115,0.259157803373,VT,1.884148089419,1.063160034694,SPY,2.309741796300,0.867261852093
2025-03-05,s1,S1 Exposure Regime Overlay,t1,T+1,1,2.024611692262,1.024611692262,0.256410748551,VT,1.915333084771,1.057054623219,SPY,2.334566594305,0.867232357903
